lat,lon,day_of_year,sst,depth,temp
5.06273,90.08721,40,29.402463912963867,658.0399780273438,8.592000007629395
5.06273,90.08721,40,29.402463912963867,659.9600219726562,8.58899974822998
5.06273,90.08721,40,29.402463912963867,661.9199829101562,8.583999633789062
5.06273,90.08721,40,29.402463912963867,663.9199829101562,8.571999549865723
5.06273,90.08721,40,29.402463912963867,666.0,8.5649995803833
5.06273,90.08721,40,29.402463912963867,668.0,8.559000015258789
5.06273,90.08721,40,29.402463912963867,670.0,8.557000160217285
5.06273,90.08721,40,29.402463912963867,672.0800170898438,8.527000427246094
5.06273,90.08721,40,29.402463912963867,674.0800170898438,8.503000259399414
5.06273,90.08721,40,29.402463912963867,676.0800170898438,8.473999977111816
5.06273,90.08721,40,29.402463912963867,678.0,8.446000099182129
5.06273,90.08721,40,29.402463912963867,679.9600219726562,8.437999725341797
5.06273,90.08721,40,29.402463912963867,682.0,8.416999816894531
5.06273,90.08721,40,29.402463912963867,684.0399780273438,8.371999740600586
5.06273,90.08721,40,29.402463912963867,686.0,8.36400032043457
5.06273,90.08721,40,29.402463912963867,687.9600219726562,8.345999717712402
5.06273,90.08721,40,29.402463912963867,690.0399780273438,8.324999809265137
5.06273,90.08721,40,29.402463912963867,692.0,8.312000274658203
5.06273,90.08721,40,29.402463912963867,694.0,8.29699993133545
5.06273,90.08721,40,29.402463912963867,695.9600219726562,8.279999732971191
5.06273,90.08721,40,29.402463912963867,697.9199829101562,8.270000457763672
5.06273,90.08721,40,29.402463912963867,700.0,8.25100040435791
5.06273,90.08721,40,29.402463912963867,701.9600219726562,8.241999626159668
5.06273,90.08721,40,29.402463912963867,703.9199829101562,8.230999946594238
5.06273,90.08721,40,29.402463912963867,706.0,8.222999572753906
5.06273,90.08721,40,29.402463912963867,708.0,8.218999862670898
5.06273,90.08721,40,29.402463912963867,709.9600219726562,8.210000038146973
5.06273,90.08721,40,29.402463912963867,711.9600219726562,8.201000213623047
5.06273,90.08721,40,29.402463912963867,713.9600219726562,8.194999694824219
5.06273,90.08721,40,29.402463912963867,716.0399780273438,8.189000129699707
5.06273,90.08721,40,29.402463912963867,718.0399780273438,8.1850004196167
5.06273,90.08721,40,29.402463912963867,720.0,8.177000045776367
5.06273,90.08721,40,29.402463912963867,722.0,8.166000366210938
5.06273,90.08721,40,29.402463912963867,724.0,8.156999588012695
5.06273,90.08721,40,29.402463912963867,726.0800170898438,8.142000198364258
5.06273,90.08721,40,29.402463912963867,728.0800170898438,8.125
5.06273,90.08721,40,29.402463912963867,729.9600219726562,8.109999656677246
5.06273,90.08721,40,29.402463912963867,732.0,8.095999717712402
5.06273,90.08721,40,29.402463912963867,734.0,8.092000007629395
5.06273,90.08721,40,29.402463912963867,736.0,8.09000015258789
5.06273,90.08721,40,29.402463912963867,738.0,8.081000328063965
5.06273,90.08721,40,29.402463912963867,740.0,8.064000129699707
5.06273,90.08721,40,29.402463912963867,742.0399780273438,8.043999671936035
5.06273,90.08721,40,29.402463912963867,744.0399780273438,8.03499984741211
5.06273,90.08721,40,29.402463912963867,746.0399780273438,8.027000427246094
5.06273,90.08721,40,29.402463912963867,747.9600219726562,8.02400016784668
5.06273,90.08721,40,29.402463912963867,750.0,8.012999534606934
5.06273,90.08721,40,29.402463912963867,752.0,7.998000144958496
5.06273,90.08721,40,29.402463912963867,754.0399780273438,7.985000133514404
5.06273,90.08721,40,29.402463912963867,756.0800170898438,7.978000164031982
5.06273,90.08721,40,29.402463912963867,758.0,7.9770002365112305
5.06273,90.08721,40,29.402463912963867,760.0,7.958000183105469
5.06273,90.08721,40,29.402463912963867,762.0399780273438,7.952000141143799
5.06273,90.08721,40,29.402463912963867,763.9600219726562,7.946000099182129
5.06273,90.08721,40,29.402463912963867,766.0,7.934000015258789
5.06273,90.08721,40,29.402463912963867,768.0,7.920000076293945
5.06273,90.08721,40,29.402463912963867,770.0,7.914000034332275
5.06273,90.08721,40,29.402463912963867,772.0399780273438,7.895999908447266
5.06273,90.08721,40,29.402463912963867,774.0,7.880000114440918
5.06273,90.08721,40,29.402463912963867,775.9199829101562,7.875999927520752
5.06273,90.08721,40,29.402463912963867,777.9600219726562,7.872000217437744
5.06273,90.08721,40,29.402463912963867,779.9600219726562,7.86899995803833
5.06273,90.08721,40,29.402463912963867,781.9600219726562,7.866000175476074
5.06273,90.08721,40,29.402463912963867,784.0,7.855999946594238
5.06273,90.08721,40,29.402463912963867,786.0,7.822999954223633
5.06273,90.08721,40,29.402463912963867,788.0,7.810999870300293
5.06273,90.08721,40,29.402463912963867,789.9600219726562,7.783999919891357
5.06273,90.08721,40,29.402463912963867,791.9600219726562,7.76200008392334
5.06273,90.08721,40,29.402463912963867,794.0,7.751999855041504
5.06273,90.08721,40,29.402463912963867,796.0399780273438,7.75
5.06273,90.08721,40,29.402463912963867,798.0800170898438,7.745999813079834
5.06273,90.08721,40,29.402463912963867,800.0399780273438,7.736000061035156
